SEX,EDUCATION,MARRIAGE,AGE,max_backlog_month,balance_to_credit,default payment next month
female,2,married,33,2,0.7985095238095238,0
female,1,married,35,2,0.6718,0
female,2,married,38,0,0.263575,0
female,2,others,44,-1,0.0,0
female,1,single,33,2,0.0647952380952381,1
female,2,married,33,0,0.4208769230769231,0
female,1,married,36,-2,0.13513529411764705,0
female,3,single,35,2,0.006944444444444444,0
female,1,single,37,0,0.095136,0
female,1,single,46,0,0.9919275862068966,0
female,3,married,35,0,1.039105,0
female,2,married,47,0,0.30196666666666666,0
female,2,single,41,0,0.49163,0
female,1,single,31,0,0.2716586206896552,0
female,1,single,31,1,0.0,1
female,1,married,32,0,0.5135,0
female,3,married,42,-1,0.085165,0
female,3,married,37,0,0.94762,0
female,1,married,42,2,0.0985,0
female,2,married,37,3,0.45644,1
female,1,single,29,3,1.0051,1
female,1,single,34,2,0.6278,0
female,2,married,39,0,0.581464705882353,0
female,1,single,30,-1,0.26206,0
female,1,single,30,0,0.08913333333333333,0
female,2,married,31,0,0.96896,1
female,1,married,35,0,0.03164444444444445,0
female,2,single,35,0,0.9102171428571428,0
female,3,married,38,0,0.9650416666666667,0
female,2,married,33,0,0.06907142857142858,0
female,3,married,34,0,0.18053333333333332,0
female,3,single,42,-1,0.02608846153846154,1
female,2,married,28,0,1.00034,1
female,2,married,36,-1,0.005188888888888889,0
female,3,married,44,0,0.019944827586206897,0
female,2,married,49,0,1.01,0
female,1,single,36,0,0.21270967741935484,0
female,2,single,46,0,1.198842857142857,1
female,1,married,39,-2,0.0,0
female,2,married,46,0,0.9873649122807018,0
female,3,single,41,2,0.6635266666666667,1
female,2,single,30,2,0.9229,0
female,3,married,32,0,0.027116666666666667,0
female,3,married,34,0,0.09766,0
female,1,single,31,2,0.9579888888888889,1
female,3,single,47,0,0.98602,0
female,2,married,31,0,0.4805530612244898,0
female,3,married,33,2,1.2765,1
female,2,married,33,0,0.004946666666666667,0
female,2,married,32,2,0.05237857142857143,1
female,2,single,32,0,0.31108,0
female,1,single,31,2,0.16467333333333334,1
female,1,single,32,0,0.2811742857142857,0
female,2,single,32,0,0.24582142857142858,0
female,3,married,43,0,0.289875,0
female,2,married,40,-1,0.001875,0
female,3,married,34,-2,0.02933809523809524,0
female,2,married,34,2,0.42715454545454545,0
female,2,single,29,1,0.0,0
female,2,single,28,-1,0.09458888888888889,0
female,3,married,44,3,0.4723235294117647,1
female,1,single,29,-1,0.003840909090909091,0
female,5,married,39,0,0.5217391304347826,0
female,1,single,27,0,0.271,0
female,1,single,28,0,0.6169857142857142,0
female,3,married,31,0,0.3421,0
female,3,single,30,0,0.945175,0
female,2,single,34,2,0.8329517241379311,1
female,5,single,30,0,0.4289625,0
female,3,married,39,2,0.8979333333333334,0
female,1,single,37,0,0.9776857142857143,1
female,1,single,29,0,0.80268,0
female,1,married,35,0,0.98004,0
female,2,married,43,2,0.12856666666666666,1
female,1,married,31,0,0.14070833333333332,0
female,1,married,31,1,0.06179,0
female,1,single,36,-1,0.05245238095238095,0
female,1,married,37,0,0.3082675,0
female,2,married,42,-2,0.022575,0
female,2,single,36,-1,0.028411111111111113,0
female,1,married,36,0,0.476644,0
female,2,married,45,0,0.714555,0
female,1,single,27,0,0.05586,1
female,2,single,30,-1,0.027495,0
female,2,married,27,2,1.0152636363636363,0
female,2,single,30,0,0.22478214285714285,0
female,2,single,31,2,0.43637,1
female,2,married,33,0,0.2994142857142857,0
female,3,married,47,2,0.03233076923076923,0
female,2,married,35,2,0.689,1
female,2,married,43,2,0.5969333333333333,0
female,1,single,27,0,0.1461388888888889,0
female,2,single,27,0,0.49715,0
female,2,single,30,2,0.0017866666666666667,0
female,2,married,32,0,0.9789785714285715,0
female,1,single,45,-2,0.4306,0
female,1,married,48,-2,0.08786666666666666,0
female,2,married,37,-2,0.021176470588235293,0
female,2,married,37,0,0.647595,0
female,2,married,39,-2,0.011669444444444444,1
female,1,married,37,1,0.168002,0
female,4,married,33,-2,0.004462962962962963,0
female,3,married,33,-1,0.009471428571428572,0
female,2,single,33,-2,0.0,0
female,2,married,34,0,0.9709095238095238,0
female,1,married,35,-1,0.017816666666666668,0
female,2,married,41,0,0.030502777777777778,0
female,2,married,27,0,0.989,0
female,1,single,29,0,0.09565116279069767,0
female,2,single,27,0,0.216024,0
female,1,single,29,-1,0.0,1
female,2,married,29,0,0.3175294117647059,0
female,1,married,36,0,0.076532,0
female,2,married,37,0,0.076,0
female,5,married,43,0,0.895485,0
female,2,married,48,0,0.9365,0
female,1,single,34,0,0.04344166666666667,0
female,2,married,31,0,0.5456705882352941,0
female,1,single,32,-1,0.1032125,0
female,2,married,33,0,0.11652222222222222,0
female,2,married,32,0,0.4223,0
female,1,married,32,-1,0.0444,0
female,2,single,46,0,0.9182941176470588,0
female,1,single,29,-1,0.13684782608695653,0
female,2,single,30,-2,0.015644827586206896,0
female,2,married,44,2,0.13365,0
female,2,married,43,-1,0.3437,0
female,3,married,43,0,0.7461666666666666,0
female,2,single,33,0,0.022316666666666665,0
female,1,single,28,0,0.23068,0
female,5,married,44,0,0.1162,0
female,2,married,31,-2,0.0339375,0
female,2,married,34,-2,0.0,0
female,2,married,35,0,0.21207727272727273,0
female,2,married,43,1,0.10927083333333333,0
female,2,single,44,0,1.5536619047619047,1
female,2,married,34,0,0.4088333333333333,0
female,2,single,44,0,0.15405882352941178,1
female,3,single,29,0,0.7115894736842105,0
female,1,single,31,2,0.0125,1
female,2,married,32,0,0.996675,0
female,2,married,34,0,0.15047333333333332,0
female,3,married,44,3,0.1058,0
female,3,married,44,0,0.08289,0
female,2,married,46,0,0.8032214285714285,0
female,1,single,25,0,0.35854285714285716,0
female,3,married,48,0,0.92818,0
female,2,married,46,0,0.6128523809523809,0
female,1,single,30,0,0.4315809523809524,0
female,2,married,41,-1,0.03978333333333333,0
female,1,single,30,-1,0.33221,0
female,1,married,34,-1,0.00283,0
female,2,single,36,-1,0.011056,0
female,1,single,33,0,0.359615,0
female,1,married,33,0,0.9465210526315789,0
female,1,single,25,0,0.9407333333333333,0
female,2,married,31,0,0.846075,1
female,2,married,27,2,1.0399566666666666,0
female,1,married,38,1,0.12931666666666666,0
female,1,single,23,0,0.3586,0
female,2,single,27,0,0.9427642857142857,0
female,2,single,36,2,0.61606,1
female,2,married,36,2,0.97181,1
female,2,single,32,-2,0.002680952380952381,0
female,2,single,31,2,0.70991875,0
female,1,married,43,-2,0.037623076923076926,0
female,2,married,39,0,1.0255,0
female,2,married,41,3,0.43276,1
female,2,married,40,-1,0.10679333333333334,0
female,2,married,43,-2,0.007242,0
female,2,married,34,0,0.7171925925925926,0
female,1,married,43,-2,0.0188,0
female,2,married,40,0,0.11127,0
female,1,single,33,-1,0.04141333333333334,0
female,2,single,40,0,0.6932391304347826,0
female,1,single,37,0,0.314502,0
female,1,single,38,-2,0.301625,0
female,1,single,42,0,0.434132,0
female,3,married,44,0,0.9447666666666666,0
female,2,married,41,-2,0.004941176470588235,0
female,2,single,37,0,1.7247714285714286,0
female,2,married,46,-1,0.03889032258064516,0
female,1,married,41,3,1.00168,0
female,2,single,44,0,0.17166666666666666,0
female,1,single,35,0,0.6118193548387096,0
female,1,married,39,-2,0.00367,0
female,2,single,41,0,0.28785151515151514,0
female,4,others,49,1,0.0694,0
female,2,single,42,0,0.9385545454545454,0
female,2,married,46,-1,0.002673913043478261,1
female,1,married,46,1,0.20524,0
female,3,single,40,-1,0.011766666666666667,0
female,1,married,32,1,0.858784,0
female,1,single,46,-2,0.0054644444444444445,0
female,2,single,33,2,1.0228230769230768,1
female,2,married,45,0,0.6220157894736842,0
female,1,single,38,-2,0.0125,0
female,3,married,34,-1,0.30406666666666665,1
female,2,married,43,-2,0.0,0
female,2,married,43,0,0.9847608695652174,1
female,2,married,45,0,1.1899333333333333,0
female,2,married,38,0,0.04997058823529412,0
female,1,married,41,0,0.7415090909090909,0
female,2,married,37,2,0.137275,0
female,1,married,37,0,0.7187291666666666,0
female,1,married,42,-1,0.03171923076923077,0
female,2,single,43,2,0.12065,0
female,4,married,34,-1,0.18036842105263157,0
female,1,married,43,0,0.24608181818181818,1
female,2,married,38,0,0.8280857142857143,0
female,2,married,40,0,0.06101363636363636,0
female,1,single,36,-1,0.04635357142857143,0
female,2,married,39,3,0.33862857142857145,1
female,2,married,36,0,0.67994,0
female,2,single,36,0,0.872376923076923,0
female,1,single,43,2,0.6752229508196721,0
female,1,single,35,-1,0.09506666666666666,0
female,2,married,45,0,0.9369428571428572,0
female,3,others,37,-2,0.0075,0
female,1,married,33,2,0.72698,1
female,1,married,33,1,0.0,0
female,5,married,34,0,0.14158,0
female,3,married,45,2,0.0775923076923077,0
female,2,married,40,-1,0.009033333333333334,0
female,2,married,42,0,0.355575,0
female,2,married,45,-2,0.575268,0
female,1,single,33,2,0.008363636363636363,0
female,2,married,46,-1,0.0804125,0
female,1,married,41,8,1.1223409090909091,1
female,2,single,32,0,0.870325,0
female,5,single,32,-2,0.0,0
female,1,married,32,0,0.6756375,0
female,1,single,33,-1,0.16755,1
female,1,married,36,0,0.04230227272727273,0
female,2,married,36,1,0.02896666666666667,0
female,3,married,37,0,0.9662695652173913,0
female,1,single,33,1,0.05277777777777778,0
female,2,married,32,2,0.74525,0
female,1,married,41,2,0.80472,1
female,2,married,41,-2,0.15888636363636363,0
female,2,married,39,2,0.0060416666666666665,0
female,1,single,27,-1,0.007783333333333333,1
female,1,single,27,0,0.22245,0
female,1,single,28,2,0.11330434782608696,0
female,2,single,29,-2,0.09496666666666667,0
female,1,single,29,2,0.94599375,1
female,2,single,29,0,0.3940235294117647,0
female,1,single,29,1,0.017835714285714285,0
female,1,married,33,2,0.3924625,1
female,1,single,36,0,0.024502,0
female,3,married,31,0,0.7226,1
female,1,married,32,0,0.16319333333333333,0
female,1,single,46,2,0.8038666666666666,0
female,2,married,47,-1,0.042466666666666666,0
female,2,married,41,2,0.48168,1
female,1,single,32,0,0.03631875,0
female,1,single,33,0,0.36046136363636366,0
female,2,married,38,-2,0.0221,0
female,2,married,45,2,0.04467,0
female,1,married,35,0,0.0258,1
female,1,single,38,-2,0.0417,0
female,1,single,31,-2,0.03794,0
female,3,single,45,-2,0.0,1
female,1,single,31,0,0.9528904761904762,0
female,1,married,32,0,0.8495111111111111,0
female,1,single,32,0,0.09639,0
female,1,married,34,-2,0.003091304347826087,0
female,5,married,41,-1,0.1283277777777778,0
female,2,single,47,0,0.22249411764705881,0
female,2,married,40,2,0.19336,0
female,2,single,37,2,0.6891722222222222,0
female,1,married,47,2,0.008,1
female,1,single,28,0,0.5863866666666666,0
female,1,single,33,-2,0.059472222222222225,0
female,2,single,33,0,0.1755107142857143,0
female,2,single,40,-2,0.036026666666666665,0
female,2,married,36,2,0.79071,1
female,2,married,37,2,1.0424571428571427,1
female,2,married,38,2,0.7781045454545454,0
female,2,married,41,-2,0.0,1
female,4,single,32,0,0.5398661971830986,0
female,2,single,33,-1,0.0016574468085106383,1
female,2,married,46,-1,0.0,1
female,3,married,49,0,0.8827777777777778,1
female,2,married,32,2,0.939048,0
female,3,single,34,0,0.5547115942028985,0
female,1,single,45,0,0.16786176470588235,0
female,2,single,47,0,0.5296181818181818,0
female,3,single,44,2,1.1887,1
female,2,single,30,0,0.1398875,0
female,1,married,36,-2,0.020944827586206898,0
female,3,single,41,0,0.4370529411764706,0
female,3,others,42,2,0.1809888888888889,1
female,1,single,31,0,0.9854076923076923,0
female,3,married,32,-2,0.03212,0
female,2,single,35,0,0.10994166666666666,0
female,1,married,37,0,0.7116041666666667,0
female,1,married,28,2,0.8526833333333333,0
female,2,single,42,2,0.9410307692307692,0
female,2,single,32,0,1.0176129032258066,0
female,2,single,28,2,0.00325,1
female,2,single,30,2,0.8403571428571428,0
female,2,married,31,0,0.6299666666666667,0
female,2,married,45,0,0.3479181818181818,0
female,3,single,47,0,0.9585333333333333,0
female,2,single,27,0,0.639795,0
female,5,married,33,0,0.9065,0
female,1,single,27,2,0.03040952380952381,1
female,5,married,30,-2,0.0,0
female,3,married,40,0,0.7906916666666667,0
female,2,married,43,-1,0.3,0
female,2,single,33,0,0.11585102040816327,0
female,5,married,41,-1,0.014496153846153846,0
female,2,single,30,2,0.017739130434782608,1
female,2,married,46,0,0.9326454545454546,1
female,2,single,40,0,0.49866666666666665,0
female,2,married,29,0,0.4520941176470588,0
female,2,married,35,2,0.4258777777777778,0
female,3,married,40,0,0.2128,0
female,1,single,28,2,1.018,0
female,3,married,34,0,0.45672,0
female,2,married,35,0,0.9666333333333333,0
female,2,married,37,0,0.8784142857142857,1
female,3,married,41,0,0.27176666666666666,0
female,3,others,35,2,0.18065,0
female,5,married,33,0,0.818308,0
female,2,married,34,0,0.7026,1
female,1,single,34,0,0.07595833333333334,0
female,1,single,36,-2,0.0029966666666666666,0
female,2,married,39,-2,0.0,0
female,3,single,34,-2,0.0,1
female,2,single,37,2,0.8617,0
female,2,married,32,0,0.96159,0
female,2,married,44,-1,0.03374642857142857,0
female,2,married,37,-2,0.006757142857142857,0
female,3,single,47,0,0.0999103448275862,0
female,1,married,36,-1,0.14273125,0
female,2,married,41,2,1.69257,1
female,2,single,37,-1,0.003,0
female,2,married,32,-2,0.004965,0
female,2,single,33,0,0.03454444444444445,0
female,1,single,34,1,0.008591666666666666,0
female,2,single,35,0,0.9114888888888889,0
female,2,married,36,-2,0.0,0
female,2,single,35,2,0.48206,0
female,3,single,38,2,0.9367333333333333,1
female,2,married,40,0,0.7936722222222222,0
female,1,married,38,3,1.2552,0
female,3,married,47,0,0.7642913043478261,0
female,2,married,31,0,0.80135,0
female,3,single,32,0,0.94966,0
female,1,married,32,0,0.47010714285714283,0
female,2,married,45,0,0.06554705882352942,0
female,2,married,36,-1,0.034545454545454546,1
female,3,married,35,2,0.5979142857142857,1
female,3,married,47,2,1.0461777777777779,1
female,1,married,36,0,0.030546153846153848,0
female,2,married,33,0,0.9564166666666667,0
female,2,married,37,2,0.98528125,0
female,2,single,39,-1,0.02424375,0
female,1,single,33,1,0.027791304347826087,0
female,2,single,48,0,0.01854,0
female,2,single,36,0,0.14942777777777777,0
female,2,single,45,0,0.15214615384615385,0
female,2,single,41,0,0.9530724137931035,0
female,2,married,35,0,0.0775344827586207,0
female,3,married,46,0,0.921,0
female,1,married,38,2,0.04009,0
female,2,married,34,1,-9.473684210526316e-05,0
female,1,single,35,-2,0.03368,0
female,3,single,32,0,0.02728888888888889,0
female,2,married,45,0,0.37852,0
female,2,married,39,0,0.523125,0
female,2,married,37,0,0.9381357142857143,0
female,2,married,40,0,0.07351538461538462,0
female,1,single,39,-1,0.002972222222222222,1
female,2,married,45,-2,0.02352,0
female,1,married,36,2,0.029134375,0
female,2,married,42,0,0.64793,0
female,1,married,36,0,0.9292088235294118,0
female,2,single,41,-2,0.08230869565217391,0
female,3,married,43,0,0.14723333333333333,1
female,3,married,48,0,0.90445,0
female,3,single,48,-2,0.117246,0
female,2,single,48,2,0.8432,0
female,3,married,39,0,0.5240642857142858,0
female,2,single,33,0,0.9614333333333334,0
female,2,single,39,0,0.15223589743589744,0
female,1,married,38,-1,0.06316,0
female,2,single,48,0,0.14210588235294117,0
female,2,married,34,0,0.4621875,0
female,2,married,38,0,0.8556611111111111,0
female,2,married,44,0,0.13271136363636363,0
female,1,single,36,0,0.09563529411764705,0
female,2,married,45,2,0.6886823529411765,1
female,1,single,46,-1,0.03515,0
female,5,married,46,-2,0.042815625,0
female,5,married,40,0,0.6947052631578947,0
female,2,married,42,-1,0.013942857142857142,0
female,2,married,43,2,0.9380818181818181,0
female,2,single,34,0,0.3114,0
female,1,married,44,-1,0.044562,0
female,2,single,36,0,0.6821,1
female,1,single,39,0,0.08202380952380953,0
female,2,married,37,2,0.05175,1
female,2,married,42,-1,0.111321875,0
female,3,married,45,0,0.95968,0
female,2,single,34,-2,0.46814074074074075,0
female,3,single,39,0,1.5125333333333333,0
female,3,single,35,2,0.015093333333333334,0
female,2,married,41,0,0.38945714285714284,0
female,3,married,42,-1,0.03623333333333333,0
female,1,married,31,0,0.49599333333333334,0
female,1,married,43,0,0.6177229166666667,0
female,1,married,37,2,0.5973826086956522,1
female,2,married,39,0,0.9330107142857142,0
female,3,married,31,0,0.85426,0
female,1,single,32,-2,0.0011714285714285715,0
female,2,single,32,0,0.4195066666666667,0
female,1,single,33,-2,0.035110526315789474,0
female,1,single,33,-2,0.00941578947368421,0
female,2,single,35,-2,0.0,1
female,2,married,35,2,0.16122564102564102,0
female,0,married,35,-2,0.04658181818181818,0
female,2,married,41,0,0.9493333333333334,1
female,2,single,49,1,0.0,0
female,1,single,42,-1,0.07806190476190476,0
female,2,married,37,0,0.97752,0
female,1,single,44,2,0.7864151515151515,1
female,3,married,42,0,0.9844181818181819,0
female,1,single,37,1,0.0502,0
